Clock, Solids Loading, BoxSize, AAR, Iteration, Smallest Particle Radius, AAR, Largest Particle Radius, Max. Polymer Radius, Max. Tangle Radius, agglomerationsAccepted, agglomerationsRejected, particlesDidNotApproach, last Dim, last AAF, Radius of Gyration, Average approach prob, Average escape prob
12316.996504, 0.023200, 7.145879e-07, 1.004851e-08, 84, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 63, 63, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12464.039942, 0.023200, 7.145879e-07, 1.004851e-08, 85, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 64, 64, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12611.083380, 0.023200, 7.145879e-07, 1.004851e-08, 86, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 65, 65, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12758.126817, 0.023200, 7.145879e-07, 1.004851e-08, 87, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 66, 66, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12905.170255, 0.023200, 7.145879e-07, 1.004851e-08, 88, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 67, 67, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13052.213693, 0.023200, 7.145879e-07, 1.004851e-08, 89, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 68, 68, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13199.257131, 0.023200, 7.145879e-07, 1.004851e-08, 90, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 69, 69, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13346.300568, 0.023200, 7.145879e-07, 1.004851e-08, 91, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 70, 70, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13493.344006, 0.023200, 7.145879e-07, 1.004851e-08, 92, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 71, 71, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13640.387444, 0.023200, 7.145879e-07, 1.004851e-08, 93, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 72, 72, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13787.430882, 0.023200, 7.145879e-07, 1.004851e-08, 94, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 73, 73, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
13934.474319, 0.023200, 7.145879e-07, 1.004851e-08, 95, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 74, 74, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
14081.517757, 0.023200, 7.145879e-07, 1.004851e-08, 96, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 75, 75, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
14228.561195, 0.023200, 7.145879e-07, 1.004851e-08, 97, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 76, 76, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
14375.604633, 0.023200, 7.145879e-07, 1.004851e-08, 98, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 77, 77, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
14522.648070, 0.023200, 7.145879e-07, 1.004851e-08, 99, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 78, 78, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.43,  0.00
14669.691508, 0.023200, 7.145879e-07, 1.004851e-08, 100, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 79, 79, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.57,  0.00
14816.734946, 0.023200, 7.145879e-07, 1.004851e-08, 101, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 80, 80, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
14963.778384, 0.023200, 7.145879e-07, 1.004851e-08, 102, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 81, 81, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
15110.821821, 0.023200, 7.145879e-07, 1.004851e-08, 103, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 82, 82, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
15257.865259, 0.023200, 7.145879e-07, 1.004851e-08, 104, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 83, 83, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
15404.908697, 0.023200, 7.145879e-07, 1.004851e-08, 105, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 84, 84, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
